2018-11-03 19:39:45,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:39:24,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:38:47,"RT @AAPInNews: Delhi will get its Statue of Unity on Sunday,Signature Bridge with selfie points. 7 facts you must know
 https://t.co/4AZfWN…",[]
2018-11-03 19:38:08,@SurjeetSachdev @Chellaney Statue of Unity.. correct yourself.. say.. Statue of Unity.. repeat.. till it sinks in d… https://t.co/pTh1Xbwex3,[]
2018-11-03 19:38:01,RT @vinodjose: Ironies: 1. Statue of Unity built for the first minister who banned the RSS—that’s nice. 2. Built by a prime minister who co…,[]
2018-11-03 19:36:54,"RT @muglikar_: Instead of talking about some chiller Aid, that too used elsewhere and not in constructing Statue of Unity, we all should de…",[]
2018-11-03 19:36:38,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:36:25,RT @UnSubtleDesi: So @karanbhasin95 had requested The Print to run this article. A rebuttal to the drivel by Dhruv Rathee on the portal. Th…,[]
2018-11-03 19:35:45,"RT @TheQuint: The UK had given India 300 million pounds in 2012, when the erection of the statue had begun.

https://t.co/rFwLB4SFiX",[]
2018-11-03 19:35:43,#Statue_Of_Unity the statue of sardar patel is a good descion? #3000crore #SardarVallabhbhaiPatel #Gujarat,"['#Statue_Of_Unity', '#3000crore', '#SardarVallabhbhaiPatel', '#Gujarat']"
2018-11-03 19:35:43,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:33:42,@ddofinternet Hey just so you know in your latest vid you said the height of the Statue Of Unity was 597m when it i… https://t.co/5SzuZkzp3a,[]
2018-11-03 19:33:30,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:33:26,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:33:24,"RT @Yashkin5: #Statue_Of_Unity a belated tribute 2 Iron man of India,Sardar Vallabhbhai Patel who united India in most difficult times of p…",['#Statue_Of_Unity']
2018-11-03 19:33:06,Crores of farmers converted the construction of Statue Of Unity to a peoples' movemement https://t.co/fgniQjedY9… https://t.co/zp80cFs01b,[]
2018-11-03 19:31:26,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:31:14,@ItsNOSAJ Bruh... The statue of unity is not 600 meters.. Its feet.. 600 feet....,[]
2018-11-03 19:31:04,RT @aananth95: Tamil translation of ‘Statue of Unity’ turns to be Gibberish. Even the Google translation would have helped a great deal in…,[]
2018-11-03 19:30:50,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:30:50,RT @drthomasisaac: One day. Two inaugurations. PM Modi unveils ₹2400 crores Statue of Unity in Gujarat. CM Pinarayi hands over 192  flats a…,[]
2018-11-03 19:30:22,"RT @Ravi27B: Thank you, @narendramodi ! You hv motivated the right elements to hasten their unity effort! 

The spirit of the statue of uni…",[]
2018-11-03 19:30:00,Statue of Unity waste to carve Gate of Unity https://t.co/P73Dq146Aq via @TOICitiesNews https://t.co/YSEUh0XEff,[]
2018-11-03 19:29:09,"RT @ABHISHE17958757: We bow to d great #SardarPatel, d stalwart who unified India n served d nation tirelessly.

A memorial to #SardarValla…","['#SardarPatel,', '#SardarValla\xe2\x80\xa6']"
2018-11-03 19:29:00,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:28:23,"RT @TheQuint: The UK had given India 300 million pounds in 2012, when the erection of the statue had begun.

https://t.co/rFwLB4SFiX",[]
2018-11-03 19:27:54,RT @OnlineRajan__: Liberal Ecosystem is extremely Disturbed because it sees the Statue of Unity as the Re-emergence of the Truth which they…,[]
2018-11-03 19:27:15,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
